,has 1 child,has 2 children,has more than 2 children,is_married,AGE AT INTERVIEW DATE,age_squared,gave_birth_to_child
13900,1,0,0,1,46.0,2116.0,0.0
13901,1,0,0,1,48.0,2304.0,0.0
13902,1,0,0,1,51.0,2601.0,0.0
13906,1,0,0,1,20.0,400.0,0.0
13907,1,0,0,1,21.0,441.0,0.0
13908,1,0,0,1,22.0,484.0,0.0
13909,1,0,0,1,23.0,529.0,0.0
13910,0,1,0,1,24.0,576.0,1.0
13911,0,1,0,1,25.0,625.0,0.0
13912,0,1,0,1,26.0,676.0,0.0
13913,0,1,0,1,27.0,729.0,0.0
13914,0,1,0,1,29.0,841.0,0.0
13915,0,1,0,0,29.0,841.0,0.0
13916,0,1,0,0,31.0,961.0,0.0
13917,0,0,1,0,32.0,1024.0,1.0
13918,0,0,1,0,33.0,1089.0,0.0
13919,0,0,1,0,33.0,1089.0,0.0
13920,0,0,1,1,35.0,1225.0,0.0
13921,0,0,1,1,36.0,1296.0,0.0
13922,0,0,1,1,39.0,1521.0,0.0
13923,0,0,1,0,41.0,1681.0,0.0
13924,0,0,1,0,42.0,1764.0,0.0
13925,0,0,1,0,45.0,2025.0,0.0
13926,0,0,1,0,46.0,2116.0,0.0
13927,0,0,1,0,48.0,2304.0,0.0
13928,0,0,1,0,50.0,2500.0,0.0
13929,0,0,1,0,53.0,2809.0,0.0
13955,0,0,1,1,53.0,2809.0,0.0
13956,0,0,1,1,55.0,3025.0,0.0
13962,1,0,0,1,21.0,441.0,0.0
13963,1,0,0,1,22.0,484.0,0.0
13964,0,1,0,1,23.0,529.0,1.0
13965,0,1,0,1,24.0,576.0,0.0
13966,0,1,0,1,25.0,625.0,0.0
13967,0,1,0,1,26.0,676.0,0.0
13968,0,1,0,0,28.0,784.0,0.0
13969,0,1,0,0,28.0,784.0,0.0
13970,0,1,0,0,30.0,900.0,0.0
13971,0,1,0,0,30.0,900.0,0.0
13972,0,1,0,0,32.0,1024.0,0.0
13973,0,1,0,1,32.0,1024.0,0.0
13974,0,1,0,1,33.0,1089.0,0.0
13975,0,1,0,1,35.0,1225.0,0.0
13976,1,0,0,1,37.0,1369.0,0.0
13977,0,1,0,1,39.0,1521.0,1.0
13978,0,1,0,1,41.0,1681.0,0.0
13979,0,1,0,1,44.0,1936.0,0.0
13980,0,1,0,1,45.0,2025.0,0.0
13981,0,1,0,1,47.0,2209.0,0.0
13982,0,1,0,1,49.0,2401.0,0.0
13983,0,1,0,1,52.0,2704.0,0.0
13992,1,0,0,1,26.0,676.0,0.0
13993,1,0,0,1,27.0,729.0,0.0
13994,1,0,0,1,28.0,784.0,0.0
13995,0,1,0,1,29.0,841.0,1.0
13996,0,1,0,1,30.0,900.0,0.0
13997,0,1,0,1,31.0,961.0,0.0
13998,0,1,0,1,32.0,1024.0,0.0
13999,0,0,1,1,33.0,1089.0,1.0
14000,0,0,1,1,34.0,1156.0,0.0
14001,0,0,1,1,35.0,1225.0,0.0
14002,0,0,1,1,37.0,1369.0,0.0
14003,0,0,1,1,39.0,1521.0,0.0
14004,0,0,1,1,41.0,1681.0,0.0
14005,0,0,1,1,43.0,1849.0,0.0
14006,0,0,1,1,46.0,2116.0,0.0
14007,0,0,1,1,47.0,2209.0,0.0
14008,0,0,1,1,49.0,2401.0,0.0
14009,0,0,1,1,51.0,2601.0,0.0
14010,0,0,1,1,53.0,2809.0,0.0
14017,1,0,0,1,25.0,625.0,0.0
14018,1,0,0,1,26.0,676.0,0.0
14019,1,0,0,0,27.0,729.0,0.0
14020,0,1,0,0,28.0,784.0,1.0
14021,0,1,0,0,29.0,841.0,0.0
14022,0,1,0,0,30.0,900.0,0.0
14023,0,1,0,0,31.0,961.0,0.0
14024,0,1,0,0,32.0,1024.0,0.0
14025,0,1,0,0,33.0,1089.0,0.0
14026,0,1,0,0,34.0,1156.0,0.0
14027,0,0,1,0,35.0,1225.0,1.0
14028,0,1,0,0,36.0,1296.0,0.0
14029,0,1,0,0,38.0,1444.0,0.0
14030,0,1,0,0,40.0,1600.0,0.0
14031,0,1,0,0,42.0,1764.0,0.0
14032,0,1,0,0,44.0,1936.0,0.0
14033,0,1,0,0,47.0,2209.0,0.0
14034,0,1,0,0,48.0,2304.0,0.0
14050,0,0,1,0,30.0,900.0,0.0
14051,0,0,1,0,31.0,961.0,0.0
14052,0,0,1,0,32.0,1024.0,0.0
14053,0,1,0,1,33.0,1089.0,0.0
14054,0,1,0,1,34.0,1156.0,0.0
14055,0,1,0,1,35.0,1225.0,0.0
14056,0,1,0,1,37.0,1369.0,0.0
14057,0,1,0,1,39.0,1521.0,0.0
14058,0,0,1,1,41.0,1681.0,1.0
14059,0,0,1,1,43.0,1849.0,0.0
14060,0,0,1,1,45.0,2025.0,0.0
14061,0,0,1,1,47.0,2209.0,0.0
14062,0,0,1,1,49.0,2401.0,0.0
14063,0,0,1,1,51.0,2601.0,0.0
14064,0,0,1,1,53.0,2809.0,0.0
14071,1,0,0,1,20.0,400.0,0.0
14072,0,1,0,1,21.0,441.0,1.0
14073,0,1,0,1,22.0,484.0,0.0
14074,0,0,1,1,23.0,529.0,1.0
14075,0,0,1,1,24.0,576.0,0.0
14076,0,0,1,1,26.0,676.0,0.0
14077,0,0,1,1,27.0,729.0,0.0
14078,0,0,1,1,28.0,784.0,0.0
14079,0,0,1,1,29.0,841.0,0.0
14080,0,0,1,1,30.0,900.0,0.0
14081,0,0,1,1,31.0,961.0,0.0
14082,0,0,1,1,32.0,1024.0,0.0
14083,0,0,1,1,34.0,1156.0,0.0
14084,0,0,1,1,36.0,1296.0,0.0
14085,0,0,1,1,38.0,1444.0,0.0
14086,0,0,1,1,40.0,1600.0,0.0
14087,0,0,1,1,42.0,1764.0,0.0
14088,0,0,1,1,43.0,1849.0,0.0
14089,0,0,1,1,45.0,2025.0,0.0
14090,0,0,1,1,47.0,2209.0,0.0
14091,0,0,1,1,50.0,2500.0,0.0
14145,1,0,0,0,50.0,2500.0,0.0
14193,1,0,0,1,35.0,1225.0,0.0
14194,1,0,0,1,37.0,1369.0,0.0
14195,1,0,0,1,39.0,1521.0,0.0
14196,1,0,0,1,41.0,1681.0,0.0
14197,1,0,0,1,43.0,1849.0,0.0
14198,1,0,0,1,45.0,2025.0,0.0
14199,1,0,0,0,48.0,2304.0,0.0
14202,0,1,0,1,18.0,324.0,0.0
14203,0,1,0,1,19.0,361.0,0.0
14204,0,1,0,1,20.0,400.0,0.0
14205,0,1,0,1,21.0,441.0,0.0
14206,0,1,0,1,22.0,484.0,0.0
14207,0,1,0,1,23.0,529.0,0.0
14208,0,1,0,1,24.0,576.0,0.0
14209,0,1,0,1,25.0,625.0,0.0
14210,0,1,0,1,26.0,676.0,0.0
14211,0,1,0,1,28.0,784.0,0.0
14212,0,1,0,1,28.0,784.0,0.0
14213,0,0,1,0,30.0,900.0,1.0
14214,0,0,1,0,30.0,900.0,0.0
14215,0,0,1,0,32.0,1024.0,0.0
14216,0,0,1,1,32.0,1024.0,0.0
14217,0,0,1,1,34.0,1156.0,0.0
14218,0,0,1,1,35.0,1225.0,0.0
14219,1,0,0,1,37.0,1369.0,0.0
14220,0,0,1,1,40.0,1600.0,0.0
14221,0,0,1,1,41.0,1681.0,0.0
14222,0,0,1,1,43.0,1849.0,0.0
14224,0,0,1,1,48.0,2304.0,0.0
14225,0,0,1,1,49.0,2401.0,0.0
14226,0,0,1,1,52.0,2704.0,0.0
14292,1,0,0,1,24.0,576.0,0.0
14293,1,0,0,1,25.0,625.0,0.0
14294,1,0,0,1,26.0,676.0,0.0
14295,0,1,0,1,27.0,729.0,1.0
14296,0,1,0,1,28.0,784.0,0.0
14297,0,1,0,1,29.0,841.0,0.0
14298,0,0,1,1,30.0,900.0,1.0
14299,0,0,1,1,32.0,1024.0,0.0
14300,0,0,1,1,34.0,1156.0,0.0
14301,0,0,1,1,36.0,1296.0,0.0
14302,0,0,1,1,38.0,1444.0,0.0
14303,0,0,1,1,40.0,1600.0,0.0
14304,0,0,1,1,42.0,1764.0,0.0
14305,0,0,1,1,43.0,1849.0,0.0
14306,0,0,1,1,45.0,2025.0,0.0
14307,0,0,1,1,48.0,2304.0,0.0
14323,1,0,0,1,29.0,841.0,0.0
14324,1,0,0,1,30.0,900.0,0.0
14325,0,1,0,1,31.0,961.0,1.0
14326,0,1,0,1,33.0,1089.0,0.0
14327,0,1,0,1,35.0,1225.0,0.0
14328,0,1,0,1,37.0,1369.0,0.0
14329,0,1,0,1,39.0,1521.0,0.0
14330,0,1,0,1,41.0,1681.0,0.0
14331,0,1,0,1,43.0,1849.0,0.0
14332,0,1,0,1,45.0,2025.0,0.0
14333,0,1,0,1,46.0,2116.0,0.0
14334,0,1,0,1,49.0,2401.0,0.0
14343,1,0,0,1,25.0,625.0,0.0
14344,1,0,0,1,26.0,676.0,0.0
14345,1,0,0,1,27.0,729.0,0.0
14346,0,1,0,1,28.0,784.0,1.0
14347,0,1,0,1,29.0,841.0,0.0
14348,0,1,0,1,30.0,900.0,0.0
14349,0,1,0,1,31.0,961.0,0.0
14350,0,1,0,1,32.0,1024.0,0.0
14351,0,1,0,1,33.0,1089.0,0.0
14385,1,0,0,1,45.0,2025.0,0.0
14386,1,0,0,0,47.0,2209.0,0.0
14408,1,0,0,1,35.0,1225.0,0.0
14409,1,0,0,1,37.0,1369.0,0.0
14410,0,1,0,1,39.0,1521.0,1.0
14411,0,0,1,1,41.0,1681.0,1.0
14412,0,0,1,1,42.0,1764.0,0.0
14413,0,0,1,1,44.0,1936.0,1.0
14414,0,0,1,1,46.0,2116.0,1.0
14415,0,0,1,1,49.0,2401.0,0.0
14427,1,0,0,1,28.0,784.0,0.0
14428,1,0,0,1,29.0,841.0,0.0
14429,0,1,0,1,30.0,900.0,1.0
14430,0,0,1,1,31.0,961.0,1.0
14431,0,0,1,1,32.0,1024.0,0.0
14432,0,0,1,1,33.0,1089.0,1.0
14433,0,0,1,1,34.0,1156.0,0.0
14434,0,0,1,1,36.0,1296.0,0.0
14435,0,0,1,1,38.0,1444.0,1.0
14436,0,0,1,1,40.0,1600.0,0.0
14437,0,0,1,1,42.0,1764.0,0.0
14438,0,0,1,1,44.0,1936.0,1.0
14439,0,0,1,1,46.0,2116.0,0.0
14440,0,0,1,1,47.0,2209.0,0.0
14441,0,0,1,1,49.0,2401.0,0.0
14442,0,0,1,1,52.0,2704.0,0.0
14447,1,0,0,1,16.0,256.0,0.0
14448,1,0,0,1,17.0,289.0,0.0
14449,0,1,0,1,18.0,324.0,1.0
14450,0,1,0,0,19.0,361.0,0.0
14451,0,1,0,1,20.0,400.0,0.0
14452,0,1,0,1,22.0,484.0,0.0
14453,0,1,0,1,23.0,529.0,0.0
14454,0,1,0,0,24.0,576.0,0.0
14455,0,1,0,0,25.0,625.0,0.0
14456,0,0,1,0,26.0,676.0,1.0
14457,0,0,1,0,27.0,729.0,0.0
14458,0,0,1,0,28.0,784.0,0.0
14459,0,0,1,0,29.0,841.0,0.0
14460,0,0,1,0,30.0,900.0,0.0
14461,0,0,1,0,32.0,1024.0,0.0
14462,0,0,1,0,34.0,1156.0,0.0
14465,0,0,1,0,40.0,1600.0,0.0
14466,0,0,1,0,42.0,1764.0,0.0
14467,0,0,1,0,44.0,1936.0,0.0
14468,0,0,1,0,45.0,2025.0,0.0
14469,0,0,1,0,48.0,2304.0,0.0
14486,1,0,0,1,32.0,1024.0,0.0
14487,1,0,0,1,33.0,1089.0,0.0
14488,0,1,0,1,35.0,1225.0,1.0
14489,0,0,1,1,37.0,1369.0,1.0
14490,0,0,1,1,39.0,1521.0,0.0
14491,0,0,1,1,41.0,1681.0,0.0
14492,0,0,1,1,44.0,1936.0,0.0
14493,0,0,1,1,45.0,2025.0,0.0
14534,1,0,0,1,30.0,900.0,0.0
14535,0,1,0,1,31.0,961.0,1.0
14536,0,1,0,1,32.0,1024.0,0.0
14537,0,1,0,1,33.0,1089.0,0.0
14538,0,1,0,0,34.0,1156.0,0.0
14539,0,1,0,0,35.0,1225.0,0.0
14540,0,1,0,0,36.0,1296.0,0.0
14541,0,1,0,0,37.0,1369.0,0.0
14542,0,1,0,1,39.0,1521.0,0.0
14543,0,1,0,1,41.0,1681.0,0.0
14544,0,1,0,1,43.0,1849.0,0.0
14545,0,1,0,1,45.0,2025.0,0.0
14547,0,1,0,1,49.0,2401.0,0.0
14548,0,1,0,1,51.0,2601.0,0.0
14550,0,1,0,0,56.0,3136.0,0.0
14567,1,0,0,1,35.0,1225.0,0.0
14568,1,0,0,1,36.0,1296.0,0.0
14569,1,0,0,1,38.0,1444.0,0.0
14570,1,0,0,1,40.0,1600.0,0.0
14571,1,0,0,1,42.0,1764.0,0.0
14572,1,0,0,1,44.0,1936.0,0.0
14573,1,0,0,1,46.0,2116.0,0.0
14576,1,0,0,1,52.0,2704.0,0.0
14592,1,0,0,1,33.0,1089.0,0.0
14593,1,0,0,1,34.0,1156.0,0.0
14594,1,0,0,1,35.0,1225.0,0.0
14595,1,0,0,1,36.0,1296.0,0.0
14596,1,0,0,1,38.0,1444.0,0.0
14597,1,0,0,1,40.0,1600.0,0.0
14598,1,0,0,1,42.0,1764.0,0.0
14599,1,0,0,1,44.0,1936.0,0.0
14600,1,0,0,0,46.0,2116.0,0.0
14601,1,0,0,0,48.0,2304.0,0.0
14602,1,0,0,0,49.0,2401.0,0.0
14603,1,0,0,0,52.0,2704.0,0.0
14604,1,0,0,0,55.0,3025.0,0.0
14669,1,0,0,1,29.0,841.0,0.0
14670,1,0,0,1,30.0,900.0,0.0
14671,1,0,0,1,31.0,961.0,0.0
14672,1,0,0,1,32.0,1024.0,0.0
14673,0,1,0,1,33.0,1089.0,1.0
14674,0,1,0,1,34.0,1156.0,0.0
14675,0,1,0,1,35.0,1225.0,0.0
14676,0,1,0,1,36.0,1296.0,0.0
14677,0,1,0,1,38.0,1444.0,0.0
14678,0,1,0,1,40.0,1600.0,0.0
14682,0,1,0,1,48.0,2304.0,0.0
14683,0,1,0,1,50.0,2500.0,0.0
14707,1,0,0,1,39.0,1521.0,0.0
14708,1,0,0,1,42.0,1764.0,0.0
14709,1,0,0,1,43.0,1849.0,0.0
14710,1,0,0,1,46.0,2116.0,0.0
14711,1,0,0,1,47.0,2209.0,0.0
14712,1,0,0,1,49.0,2401.0,0.0
14715,1,0,0,1,22.0,484.0,0.0
14716,1,0,0,1,23.0,529.0,0.0
14717,1,0,0,1,24.0,576.0,0.0
14718,1,0,0,1,25.0,625.0,0.0
14719,1,0,0,1,26.0,676.0,0.0
14720,1,0,0,1,27.0,729.0,0.0
14721,0,1,0,1,28.0,784.0,1.0
14722,0,1,0,1,29.0,841.0,0.0
14723,0,1,0,1,30.0,900.0,0.0
14724,0,1,0,1,31.0,961.0,0.0
14725,0,1,0,1,32.0,1024.0,0.0
14726,0,1,0,1,33.0,1089.0,0.0
14727,0,1,0,1,34.0,1156.0,0.0
14728,0,1,0,1,35.0,1225.0,0.0
14729,0,1,0,1,36.0,1296.0,0.0
14730,0,1,0,1,37.0,1369.0,0.0
14731,0,1,0,1,39.0,1521.0,0.0
14733,0,1,0,1,43.0,1849.0,0.0
14734,0,1,0,1,45.0,2025.0,0.0
14735,0,1,0,1,47.0,2209.0,0.0
14736,0,1,0,1,49.0,2401.0,0.0
14737,0,1,0,1,51.0,2601.0,0.0
14738,0,1,0,1,53.0,2809.0,0.0
14739,0,1,0,1,56.0,3136.0,0.0
14748,1,0,0,1,20.0,400.0,0.0
14749,1,0,0,1,21.0,441.0,0.0
14750,0,1,0,1,22.0,484.0,1.0
14751,0,1,0,1,24.0,576.0,0.0
14752,0,1,0,1,25.0,625.0,0.0
14753,0,1,0,1,26.0,676.0,0.0
14754,0,1,0,1,26.0,676.0,0.0
14755,0,1,0,1,28.0,784.0,0.0
14756,0,1,0,1,28.0,784.0,0.0
14757,0,1,0,1,29.0,841.0,0.0
14758,0,1,0,1,31.0,961.0,0.0
14759,0,1,0,1,33.0,1089.0,0.0
14760,0,1,0,1,36.0,1296.0,0.0
14761,0,1,0,1,37.0,1369.0,0.0
14762,0,1,0,1,40.0,1600.0,0.0
14763,0,1,0,1,41.0,1681.0,0.0
14764,0,1,0,1,43.0,1849.0,0.0
14765,0,1,0,1,45.0,2025.0,0.0
14766,0,1,0,1,48.0,2304.0,0.0
14805,1,0,0,1,27.0,729.0,0.0
14806,1,0,0,1,28.0,784.0,0.0
14807,1,0,0,1,29.0,841.0,0.0
14808,1,0,0,1,30.0,900.0,0.0
14809,1,0,0,1,31.0,961.0,0.0
14810,1,0,0,1,32.0,1024.0,0.0
14811,1,0,0,1,33.0,1089.0,0.0
14812,1,0,0,1,35.0,1225.0,0.0
14813,0,1,0,1,36.0,1296.0,1.0
14814,0,1,0,1,39.0,1521.0,0.0
14815,0,1,0,1,41.0,1681.0,0.0
14816,0,1,0,1,43.0,1849.0,0.0
14817,0,1,0,0,44.0,1936.0,0.0
14818,0,1,0,0,47.0,2209.0,0.0
14819,0,1,0,0,49.0,2401.0,0.0
14820,0,1,0,0,51.0,2601.0,0.0
14834,1,0,0,1,28.0,784.0,0.0
14835,1,0,0,1,28.0,784.0,0.0
14836,1,0,0,1,30.0,900.0,0.0
14837,1,0,0,1,30.0,900.0,0.0
14838,1,0,0,1,32.0,1024.0,0.0
14839,1,0,0,1,34.0,1156.0,0.0
14840,1,0,0,1,35.0,1225.0,0.0
14841,0,1,0,1,37.0,1369.0,1.0
14842,0,0,1,1,39.0,1521.0,1.0
14843,0,0,1,1,42.0,1764.0,0.0
14844,0,0,1,1,43.0,1849.0,0.0
14845,0,0,1,1,45.0,2025.0,0.0
14846,0,0,1,1,47.0,2209.0,0.0
14847,0,0,1,1,50.0,2500.0,0.0
14857,1,0,0,1,22.0,484.0,0.0
14858,1,0,0,1,24.0,576.0,0.0
14859,1,0,0,1,25.0,625.0,0.0
14860,1,0,0,1,26.0,676.0,0.0
14861,1,0,0,1,27.0,729.0,0.0
14862,1,0,0,1,28.0,784.0,0.0
14863,1,0,0,1,29.0,841.0,0.0
14864,1,0,0,0,30.0,900.0,0.0
14865,1,0,0,0,31.0,961.0,0.0
14866,1,0,0,0,33.0,1089.0,0.0
14868,1,0,0,0,37.0,1369.0,0.0
14869,1,0,0,0,39.0,1521.0,0.0
14870,1,0,0,0,41.0,1681.0,0.0
14871,1,0,0,0,43.0,1849.0,0.0
14872,1,0,0,0,44.0,1936.0,0.0
14873,1,0,0,1,47.0,2209.0,0.0
14874,1,0,0,1,50.0,2500.0,0.0
14880,1,0,0,1,21.0,441.0,0.0
14881,1,0,0,1,21.0,441.0,0.0
14882,1,0,0,1,22.0,484.0,0.0
14885,1,0,0,1,26.0,676.0,0.0
14898,0,1,0,1,45.0,2025.0,1.0
14904,0,1,0,1,21.0,441.0,0.0
14905,0,0,1,1,22.0,484.0,1.0
14906,0,1,0,1,23.0,529.0,0.0
14907,0,1,0,1,24.0,576.0,0.0
14908,0,0,1,1,24.0,576.0,1.0
14909,0,0,1,1,25.0,625.0,0.0
14910,0,0,1,1,26.0,676.0,0.0
14911,0,0,1,1,28.0,784.0,0.0
14912,0,0,1,1,29.0,841.0,1.0
14913,0,0,1,1,30.0,900.0,0.0
14914,0,0,1,1,31.0,961.0,0.0
14915,0,0,1,1,32.0,1024.0,1.0
14916,0,0,1,1,33.0,1089.0,0.0
14917,0,0,1,1,34.0,1156.0,0.0
14918,0,0,1,1,35.0,1225.0,0.0
14919,0,0,1,1,36.0,1296.0,0.0
14920,0,0,1,0,38.0,1444.0,0.0
14921,0,0,1,1,40.0,1600.0,0.0
14922,0,0,1,1,42.0,1764.0,1.0
14924,0,0,1,1,46.0,2116.0,0.0
14935,1,0,0,1,24.0,576.0,0.0
14936,1,0,0,1,25.0,625.0,0.0
14937,1,0,0,1,26.0,676.0,0.0
14938,0,1,0,1,27.0,729.0,1.0
14939,0,1,0,1,28.0,784.0,0.0
14960,1,0,0,1,22.0,484.0,0.0
14961,1,0,0,1,23.0,529.0,0.0
14962,1,0,0,1,24.0,576.0,0.0
14965,1,0,0,1,27.0,729.0,0.0
15023,1,0,0,1,31.0,961.0,0.0
15024,1,0,0,1,32.0,1024.0,0.0
15025,1,0,0,1,33.0,1089.0,0.0
15026,0,1,0,1,33.0,1089.0,1.0
15027,0,1,0,1,35.0,1225.0,0.0
15028,0,1,0,1,36.0,1296.0,0.0
15029,0,1,0,1,39.0,1521.0,0.0
15030,0,1,0,1,40.0,1600.0,0.0
15031,0,1,0,1,42.0,1764.0,0.0
15032,0,1,0,1,45.0,2025.0,0.0
15033,0,1,0,1,46.0,2116.0,0.0
15034,0,1,0,1,48.0,2304.0,0.0
15035,0,1,0,1,50.0,2500.0,0.0
15036,0,1,0,1,53.0,2809.0,0.0
15047,1,0,0,1,28.0,784.0,0.0
15048,1,0,0,1,29.0,841.0,0.0
15049,1,0,0,1,30.0,900.0,0.0
15050,1,0,0,1,31.0,961.0,0.0
15051,1,0,0,1,32.0,1024.0,0.0
15052,1,0,0,1,33.0,1089.0,0.0
15053,1,0,0,1,34.0,1156.0,0.0
15054,1,0,0,1,35.0,1225.0,0.0
15055,1,0,0,1,37.0,1369.0,0.0
15056,1,0,0,1,39.0,1521.0,0.0
15057,1,0,0,0,41.0,1681.0,0.0
15058,1,0,0,0,43.0,1849.0,0.0
15059,1,0,0,0,45.0,2025.0,0.0
15060,1,0,0,0,47.0,2209.0,0.0
15061,1,0,0,0,49.0,2401.0,0.0
15062,1,0,0,0,51.0,2601.0,0.0
15063,1,0,0,1,53.0,2809.0,0.0
15072,1,0,0,1,22.0,484.0,0.0
15073,1,0,0,1,23.0,529.0,0.0
15074,1,0,0,1,25.0,625.0,0.0
15075,1,0,0,1,26.0,676.0,0.0
15076,1,0,0,1,27.0,729.0,0.0
15077,0,1,0,1,28.0,784.0,1.0
15078,0,1,0,1,29.0,841.0,0.0
15079,0,1,0,1,30.0,900.0,0.0
15080,0,1,0,1,31.0,961.0,0.0
15081,0,1,0,1,32.0,1024.0,0.0
15082,0,1,0,1,33.0,1089.0,0.0
15083,0,1,0,1,36.0,1296.0,0.0
15084,0,1,0,1,38.0,1444.0,0.0
15085,0,1,0,0,39.0,1521.0,0.0
15086,0,1,0,0,42.0,1764.0,0.0
15087,0,1,0,0,43.0,1849.0,0.0
15088,0,1,0,0,45.0,2025.0,0.0
15089,0,1,0,0,47.0,2209.0,0.0
15090,0,1,0,0,50.0,2500.0,0.0
15100,1,0,0,1,25.0,625.0,0.0
15101,0,1,0,1,26.0,676.0,1.0
15102,0,1,0,1,28.0,784.0,0.0
15103,0,1,0,1,29.0,841.0,0.0
15104,0,1,0,0,30.0,900.0,0.0
15105,0,1,0,0,31.0,961.0,0.0
15107,0,1,0,0,33.0,1089.0,0.0
15108,0,1,0,1,34.0,1156.0,0.0
15109,0,0,1,1,35.0,1225.0,1.0
15131,1,0,0,1,26.0,676.0,0.0
15132,1,0,0,1,27.0,729.0,0.0
15133,1,0,0,1,28.0,784.0,0.0
15134,1,0,0,1,29.0,841.0,0.0
15135,1,0,0,1,30.0,900.0,0.0
15136,1,0,0,1,31.0,961.0,0.0
15138,0,1,0,1,35.0,1225.0,1.0
15163,1,0,0,1,33.0,1089.0,0.0
15164,0,1,0,1,35.0,1225.0,1.0
15165,0,1,0,1,37.0,1369.0,0.0
15166,0,1,0,1,39.0,1521.0,0.0
15168,0,1,0,1,44.0,1936.0,0.0
15234,1,0,0,1,26.0,676.0,0.0
15235,0,1,0,1,27.0,729.0,1.0
15236,0,1,0,0,28.0,784.0,0.0
15237,0,1,0,0,29.0,841.0,0.0
15238,0,1,0,0,30.0,900.0,0.0
15239,0,1,0,0,31.0,961.0,0.0
15240,0,1,0,0,32.0,1024.0,0.0
15241,0,1,0,0,33.0,1089.0,0.0
15242,0,1,0,1,34.0,1156.0,0.0
15243,0,1,0,1,35.0,1225.0,0.0
15244,0,1,0,1,37.0,1369.0,0.0
15245,0,1,0,0,39.0,1521.0,0.0
15246,0,1,0,0,41.0,1681.0,0.0
15247,0,1,0,0,43.0,1849.0,0.0
15248,0,1,0,0,45.0,2025.0,0.0
15249,0,1,0,0,47.0,2209.0,0.0
15250,0,1,0,0,49.0,2401.0,0.0
15251,0,1,0,0,51.0,2601.0,0.0
15252,0,1,0,0,53.0,2809.0,0.0
15271,1,0,0,1,35.0,1225.0,0.0
15272,0,1,0,1,37.0,1369.0,1.0
15273,0,1,0,1,39.0,1521.0,0.0
15274,0,1,0,1,41.0,1681.0,0.0
15275,0,1,0,1,43.0,1849.0,0.0
15276,0,1,0,0,44.0,1936.0,0.0
15277,0,1,0,0,46.0,2116.0,0.0
15278,0,1,0,0,48.0,2304.0,0.0
15279,0,1,0,0,51.0,2601.0,0.0
15352,1,0,0,1,34.0,1156.0,0.0
15353,1,0,0,1,36.0,1296.0,0.0
15354,1,0,0,1,39.0,1521.0,0.0
15355,1,0,0,1,40.0,1600.0,0.0
15356,1,0,0,1,43.0,1849.0,0.0
15357,1,0,0,1,44.0,1936.0,0.0
15358,1,0,0,1,46.0,2116.0,0.0
15359,1,0,0,1,48.0,2304.0,0.0
15360,1,0,0,1,51.0,2601.0,0.0
15364,1,0,0,1,19.0,361.0,0.0
15365,1,0,0,1,20.0,400.0,0.0
15366,1,0,0,1,21.0,441.0,0.0
15367,1,0,0,1,22.0,484.0,0.0
15368,1,0,0,1,23.0,529.0,0.0
15369,1,0,0,1,24.0,576.0,0.0
15370,1,0,0,1,25.0,625.0,0.0
15371,1,0,0,1,26.0,676.0,0.0
15372,1,0,0,0,27.0,729.0,0.0
15373,1,0,0,0,28.0,784.0,0.0
15374,1,0,0,0,29.0,841.0,0.0
15375,1,0,0,0,30.0,900.0,0.0
15376,1,0,0,0,31.0,961.0,0.0
15377,1,0,0,0,32.0,1024.0,0.0
15378,1,0,0,0,34.0,1156.0,0.0
15379,0,1,0,1,35.0,1225.0,1.0
15380,0,1,0,1,37.0,1369.0,0.0
15381,0,1,0,1,39.0,1521.0,0.0
15382,0,1,0,1,41.0,1681.0,0.0
15383,0,1,0,1,44.0,1936.0,0.0
15384,0,1,0,1,45.0,2025.0,0.0
15385,0,1,0,1,47.0,2209.0,0.0
15386,0,1,0,1,49.0,2401.0,0.0
15397,1,0,0,1,25.0,625.0,0.0
15398,1,0,0,1,26.0,676.0,0.0
15399,0,1,0,1,28.0,784.0,1.0
15400,0,1,0,1,28.0,784.0,0.0
15401,0,1,0,1,29.0,841.0,0.0
15402,0,1,0,1,30.0,900.0,0.0
15403,0,1,0,0,31.0,961.0,0.0
15404,0,1,0,0,32.0,1024.0,0.0
15405,0,1,0,0,33.0,1089.0,0.0
15406,0,1,0,1,35.0,1225.0,0.0
15407,0,1,0,1,37.0,1369.0,0.0
15408,0,1,0,1,39.0,1521.0,0.0
15409,0,1,0,1,41.0,1681.0,0.0
15410,0,1,0,1,44.0,1936.0,0.0
15411,0,1,0,0,45.0,2025.0,0.0
15412,0,1,0,0,47.0,2209.0,0.0
15413,0,1,0,0,49.0,2401.0,0.0
15414,0,1,0,0,52.0,2704.0,0.0
15438,1,0,0,1,44.0,1936.0,0.0
15439,0,1,0,1,46.0,2116.0,1.0
15440,0,1,0,1,48.0,2304.0,0.0
15441,0,1,0,1,50.0,2500.0,0.0
15450,1,0,0,1,21.0,441.0,0.0
15451,1,0,0,1,22.0,484.0,0.0
15452,1,0,0,1,23.0,529.0,0.0
15453,0,1,0,1,24.0,576.0,1.0
15454,0,1,0,1,25.0,625.0,0.0
15455,0,1,0,1,26.0,676.0,0.0
15456,0,1,0,1,27.0,729.0,0.0
15457,0,1,0,1,28.0,784.0,0.0
15458,0,1,0,1,29.0,841.0,0.0
15459,0,1,0,1,30.0,900.0,0.0
15460,0,0,1,1,32.0,1024.0,1.0
